Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:07:21.232,51,0.12057473,0.08974595,0.02567642,0.14792120,0.09623167,0.34856451,0.00553278,0.06234543,0.07656387,0.05546070,0.09137195,0.11470572,0.34915659,0.00683252,0.00007913,0.00007836,0.00247313,0.00973703,0.00074868,0.00047164,0.03177352,0.00008313,0.00575824,0.00004767,0.00002717,0.00069111,0.00067438,0.00494833,0.00449522,0.00049585,0.00030428,0.05259662,0.03766902,0.01023974,0.00183074,0.01740015,0.02339173,0.00183455,0.00149977,0.00000497,0.00000837,0.00000044,0.48925793,0.00085344,0.00158324,0.00211405,0.00001492,0.00000008,0.00000018,0.00000035,0.00000044,0,-0.010590325973006017,-0.019673189943670306,0.04915219418249161,0.40309256315231323,0.4511969983577728,0,0.40309256315231323,0.4511969983577728,0
00:00:07:22.233,51,0.12034621,0.07385474,0.03031309,0.12974180,0.12058308,0.35692948,0.00581449,0.05266744,0.06267704,0.05427808,0.09274881,0.14075224,0.29749781,0.00779859,0.00006483,0.00006865,0.00343643,0.01198740,0.00109811,0.00037669,0.03302074,0.00004446,0.01077607,0.00003558,0.00002072,0.00078726,0.00078161,0.00464626,0.00400247,0.00046085,0.00031090,0.07868000,0.05169912,0.01449514,0.00159560,0.01602582,0.02541700,0.00160591,0.00115201,0.00000342,0.00000560,0.00000041,0.49949133,0.00108565,0.00148311,0.00188501,0.00001459,0.00000008,0.00000021,0.00000029,0.00000041,0,-0.0076097594559800825,-0.018324976367252305,0.047709367427143705,0.4038795828819275,0.45086371898651123,0,0.4038795828819275,0.45086371898651123,0
00:00:07:23.234,51,0.12168580,0.08546545,0.03851092,0.10296836,0.10864298,0.37503210,0.00563924,0.04867432,0.07509241,0.06196439,0.07835625,0.12704314,0.27951285,0.00843507,0.00008413,0.00005274,0.00405665,0.01189973,0.00095755,0.00050446,0.02745416,0.00005465,0.00842304,0.00006124,0.00003183,0.00055099,0.00055187,0.00525885,0.00349173,0.00055976,0.00030373,0.04321718,0.04274072,0.00711797,0.00185100,0.01645805,0.01765227,0.00179875,0.00156819,0.00000670,0.00000944,0.00000039,0.46488914,0.00073821,0.00140266,0.00225581,0.00001673,0.00000006,0.00000019,0.00000035,0.00000039,0,-0.004114544646768071,-0.021801152296660246,0.04760660452515273,0.40431302785873413,0.45082855224609375,0,0.40431302785873413,0.45082855224609375,0
00:00:07:24.235,51,0.10930645,0.08727974,0.03666992,0.10637336,0.10762764,0.34352076,0.00630306,0.04685829,0.07625012,0.06607937,0.07370766,0.12541787,0.27878428,0.00897440,0.00007434,0.00005345,0.00381278,0.01177281,0.00117932,0.00052102,0.02738765,0.00007564,0.00743045,0.00007205,0.00003538,0.00035581,0.00037790,0.00755043,0.00362661,0.00049936,0.00028572,0.04932171,0.04680825,0.00873988,0.00173043,0.02309385,0.01867879,0.00129985,0.00119166,0.00000531,0.00000710,0.00000036,0.43597338,0.00100384,0.00173906,0.00232605,0.00001528,0.00000006,0.00000022,0.00000032,0.00000036,0,-0.014128758662536843,-0.02008306742702769,0.050269329732179964,0.4046144485473633,0.45076051354408264,0,0.4046144485473633,0.45076051354408264,0
00:00:07:25.236,51,0.11739357,0.10480003,0.04559767,0.10485743,0.08275606,0.36278209,0.00568352,0.06194196,0.09692310,0.03377821,0.13265297,0.09726442,0.33977416,0.00711293,0.00008576,0.00006226,0.00311607,0.01112635,0.00097820,0.00047623,0.02003548,0.00017549,0.00281399,0.00009063,0.00005059,0.00039565,0.00042495,0.00649953,0.00415383,0.00046450,0.00038894,0.04079965,0.03899499,0.00696263,0.00152727,0.02568554,0.02182168,0.00163202,0.00160443,0.00000558,0.00000839,0.00000049,0.43473670,0.00113988,0.00178805,0.00244858,0.00001615,0.00000008,0.00000021,0.00000035,0.00000049,0,-0.017678318387851114,-0.018804258149783152,0.05255626263831642,0.4027387499809265,0.45161235332489014,0,0.4027387499809265,0.45161235332489014,0
00:00:07:26.237,51,0.11412849,0.10950900,0.05949783,0.07936499,0.07827429,0.37068483,0.00649807,0.05272370,0.10469553,0.03303686,0.12766260,0.08828294,0.26329464,0.00714268,0.00012065,0.00003538,0.00265655,0.00680239,0.00052737,0.00048801,0.00991227,0.00004639,0.00822763,0.00024510,0.00015707,0.00057245,0.00053939,0.00687989,0.00583244,0.00093944,0.00052949,0.02366869,0.02152270,0.00473207,0.00158308,0.02766528,0.03749989,0.00250863,0.00201998,0.00001014,0.00001407,0.00000049,0.41612947,0.00179321,0.00162330,0.00251262,0.00001758,0.00000006,0.00000019,0.00000042,0.00000049,0,-0.01104562925056246,-0.013950932826789492,0.04698475709084065,0.4029555320739746,0.45118364691734314,0,0.4029555320739746,0.45118364691734314,0
00:00:07:27.238,51,0.12987523,0.11853176,0.05361293,0.08374488,0.07620756,0.36704460,0.00603888,0.05258828,0.11671271,0.05353334,0.08238568,0.08477457,0.24510083,0.00767550,0.00023590,0.00002050,0.00128174,0.00285523,0.00027054,0.00047890,0.00290240,0.00003131,0.00806636,0.00387966,0.00219876,0.00062242,0.00084815,0.02023644,0.00262343,0.00286069,0.00318032,0.00591424,0.00719776,0.00174503,0.00173134,0.05715181,0.02741336,0.00164291,0.00182733,0.00003598,0.00002629,0.00000067,0.35158938,0.00357520,0.00159169,0.00337529,0.00002044,0.00000005,0.00000024,0.00000075,0.00000067,0,-0.03611664925993338,-0.026189594447435065,0.04598037492410907,0.40260058641433716,0.45153379440307617,0,0.40260058641433716,0.45153379440307617,0
00:00:07:28.239,51,0.10927778,0.18494011,0.08790367,0.05602700,0.04417394,0.36853686,0.00731565,0.04534752,0.19494686,0.03297001,0.12255313,0.04678488,0.19846600,0.00941883,0.00045955,0.00001714,0.00133621,0.00270463,0.00023612,0.00047204,0.00074850,0.00007031,0.00447703,0.04578193,0.03204554,0.00016885,0.00023296,0.10515664,0.01783227,0.00366213,0.00544944,0.00525679,0.00805823,0.00126547,0.00191558,0.19313078,0.11905530,0.00251544,0.00285811,0.00007541,0.00006484,0.00000105,0.36613920,0.00259053,0.00122982,0.00329359,0.00003975,0.00000006,0.00000040,0.00000082,0.00000105,0,-0.03273734870943896,-0.016445590921627888,0.05122190805145748,0.4021320343017578,0.4526456594467163,0,0.4021320343017578,0.4526456594467163,0
00:00:07:29.240,51,0.13482901,0.14273444,0.07627824,0.06185016,0.06040720,0.37264884,0.00499658,0.05400158,0.14158244,0.04050424,0.10248203,0.06945022,0.26448908,0.00830884,0.00039331,0.00001514,0.00099163,0.00186510,0.00016631,0.00034153,0.00065931,0.00020497,0.00141523,0.10222017,0.07527033,0.00028859,0.00030612,0.05797180,0.03084552,0.00894925,0.00626069,0.00457034,0.00581264,0.00189515,0.00209209,0.19386178,0.14431627,0.00183201,0.00188014,0.00006222,0.00007695,0.00000099,0.31710935,0.00312665,0.00164168,0.00352134,0.00003279,0.00000008,0.00000029,0.00000079,0.00000099,0,-0.03820335722661769,-0.02704711557673016,0.053076617894391005,0.4026191830635071,0.4520246386528015,0,0.4026191830635071,0.4520246386528015,0
00:00:08:00.241,51,0.11638334,0.15807357,0.07383996,0.06190985,0.05469743,0.39774558,0.00611929,0.06846838,0.16402720,0.04113572,0.09973016,0.05745560,0.28622964,0.00684429,0.00045956,0.00001249,0.00101224,0.00167344,0.00012888,0.00038953,0.00065896,0.00004776,0.00447210,0.21504210,0.15281510,0.00039811,0.00040790,0.05879702,0.02214140,0.01445668,0.00953980,0.00409512,0.00556252,0.00179192,0.00283596,0.14430004,0.12068682,0.00202462,0.00216465,0.00015086,0.00016354,0.00000116,0.29472622,0.00343011,0.00171280,0.00400288,0.00004312,0.00000009,0.00000030,0.00000081,0.00000116,0,-0.05853213670671119,-0.014656557453677435,0.04918715337551979,0.40272626280784607,0.4524167776107788,0,0.40272626280784607,0.4524167776107788,0
00:00:08:01.242,51,0.12410783,0.19141948,0.11107928,0.04427196,0.04468571,0.37772930,0.00591723,0.07392594,0.19838822,0.02687874,0.13176854,0.04507314,0.27782705,0.00691671,0.00054870,0.00002110,0.00092097,0.00237369,0.00012318,0.00080563,0.00138864,0.00005916,0.00390200,0.42025781,0.33562863,0.00019917,0.00022210,0.05072718,0.01582817,0.00812112,0.01423883,0.00431240,0.00986070,0.00125354,0.00373464,0.09136816,0.08650365,0.00317425,0.00378875,0.00046330,0.00045199,0.00000151,0.30857062,0.00485454,0.00114726,0.00283474,0.00005680,0.00000014,0.00000032,0.00000082,0.00000151,0,-0.04955776486232165,-0.01987918911002486,0.04735415231576704,0.4030420184135437,0.4531559944152832,0,0.4030420184135437,0.4531559944152832,0
00:00:08:02.243,51,0.14959112,0.14912471,0.06643562,0.06722189,0.05756033,0.39180911,0.00538716,0.09527972,0.16291855,0.04163332,0.09960849,0.05480044,0.27172440,0.00494800,0.00038011,0.00002039,0.00081831,0.00231974,0.00012211,0.00071285,0.00212877,0.00009536,0.00316682,0.57145679,0.48449510,0.00025600,0.00026925,0.02618640,0.01269580,0.00535811,0.00991294,0.00554297,0.01304740,0.00220554,0.00406694,0.06587948,0.06643932,0.00209222,0.00253707,0.00062247,0.00064764,0.00000168,0.33946347,0.00503479,0.00132698,0.00280974,0.00006216,0.00000015,0.00000026,0.00000082,0.00000168,0,-0.06316702707775763,-0.015317544672010441,0.047861820800700575,0.4034727215766907,0.45130106806755066,0,0.4034727215766907,0.45130106806755066,0
00:00:08:03.244,51,0.15899985,0.13874643,0.08783844,0.05499373,0.06529079,0.37467536,0.00542877,0.09250399,0.14307724,0.03175462,0.12575749,0.06516092,0.31496456,0.00588838,0.00076009,0.00003483,0.00126276,0.00521566,0.00015394,0.00315623,0.00546622,0.00005047,0.00471279,0.70498574,0.62727320,0.00018718,0.00020566,0.01790428,0.00567770,0.00372307,0.00823173,0.00307112,0.01430949,0.00082162,0.00643561,0.02191874,0.02497903,0.01258571,0.01765687,0.00801066,0.00675416,0.00000263,0.27739131,0.00929978,0.00168678,0.00423595,0.00012086,0.00000030,0.00000031,0.00000100,0.00000263,0,-0.057730869466811906,-0.0243956718120983,0.045115726895594926,0.40308862924575806,0.45047837495803833,0,0.40308862924575806,0.45047837495803833,0
00:00:08:04.245,51,0.15259391,0.10630622,0.06823370,0.06921632,0.09366810,0.39589947,0.00626195,0.07530713,0.11262468,0.04018313,0.11903080,0.08761276,0.22594373,0.00786405,0.00137402,0.00005478,0.00123030,0.00713397,0.00018185,0.00278208,0.00239976,0.00008919,0.00270258,0.80105877,0.72438490,0.00041848,0.00043580,0.01595060,0.00873439,0.01189793,0.01798685,0.00425971,0.02705283,0.00130138,0.00866651,0.03436044,0.04516461,0.03071730,0.04689137,0.02821770,0.02203728,0.00000470,0.26712021,0.01100879,0.00154538,0.00475425,0.00023996,0.00000067,0.00000067,0.00000144,0.00000470,0,-0.07870812813710379,-0.012469633593082435,0.051802460830343545,0.40341511368751526,0.4509927034378052,0,0.40341511368751526,0.4509927034378052,0
00:00:08:05.246,51,0.14687413,0.12736763,0.07388558,0.06795613,0.08373800,0.39258483,0.00707514,0.06940750,0.13483067,0.04248634,0.11840390,0.07809546,0.22400527,0.00992448,0.00177636,0.00007211,0.00097248,0.00682212,0.00015868,0.00402587,0.00270589,0.00009292,0.00321469,0.84669441,0.78706729,0.00022279,0.00023491,0.01770107,0.01047388,0.01285426,0.01942359,0.00274958,0.02510077,0.00104341,0.00894813,0.03505221,0.05141892,0.04350259,0.07172981,0.05670988,0.04243674,0.00000461,0.30389148,0.01039775,0.00117580,0.00384920,0.00025606,0.00000075,0.00000075,0.00000166,0.00000461,0,-0.07223171630447107,-0.013358399894035358,0.05120894053058591,0.40341052412986755,0.4510684609413147,0,0.40341052412986755,0.4510684609413147,0
00:00:08:06.247,51,0.15147084,0.11643605,0.06281062,0.07743114,0.09077863,0.38183850,0.00644884,0.08837076,0.12118677,0.04598561,0.11151166,0.08607060,0.26968801,0.00764934,0.00153731,0.00009483,0.00076033,0.00768595,0.00018788,0.00354081,0.00259899,0.00015478,0.00204992,0.82966566,0.77723551,0.00025605,0.00026833,0.01527012,0.00952350,0.01156317,0.02109919,0.00328377,0.02737696,0.00124156,0.00989152,0.03651275,0.05057140,0.03612917,0.06402292,0.05226534,0.04423191,0.00000471,0.27556831,0.01059864,0.00171428,0.00443773,0.00025663,0.00000082,0.00000073,0.00000167,0.00000471,0,-0.07771956653320113,-0.021894513656609247,0.04986769520033807,0.4026529788970947,0.449508398771286,0,0.4026529788970947,0.449508398771286,0
00:00:08:07.248,51,0.17739768,0.16105548,0.07152681,0.06910656,0.06498601,0.39722851,0.00569670,0.11242624,0.16624625,0.04154402,0.11778492,0.06199477,0.30817747,0.00600676,0.00193120,0.00005533,0.00114252,0.00604910,0.00013178,0.00521654,0.00351178,0.00006750,0.00456214,0.85975164,0.81438315,0.00027439,0.00029467,0.01528448,0.00675480,0.01924451,0.03809974,0.00181543,0.01748252,0.00095102,0.01024508,0.03162500,0.04454870,0.04223079,0.07875636,0.09898002,0.08212601,0.00000452,0.36453611,0.00810590,0.00126297,0.00342022,0.00022070,0.00000075,0.00000091,0.00000202,0.00000452,0,-0.07514645587758136,-0.012106876698487383,0.04932705912428003,0.402904748916626,0.45058590173721313,0,0.402904748916626,0.45058590173721313,0
00:00:08:08.249,51,0.17260088,0.19759031,0.07220588,0.07012027,0.05395439,0.38326132,0.00649192,0.09902219,0.20347221,0.04233649,0.11830296,0.04918297,0.25280854,0.00753384,0.00223463,0.00006600,0.00090870,0.00509748,0.00011136,0.00470017,0.00283188,0.00008775,0.00381091,0.87527049,0.84062636,0.00033477,0.00037219,0.01534492,0.00741183,0.02709772,0.06763089,0.00185467,0.01907932,0.00101208,0.00924662,0.04272794,0.06283389,0.04508386,0.08364345,0.09676147,0.07417809,0.00000531,0.35649917,0.00710152,0.00179397,0.00461877,0.00023523,0.00000088,0.00000127,0.00000267,0.00000531,0,-0.072645030846719,-0.017718803933862975,0.04993693140759124,0.40225306153297424,0.4513433575630188,0,0.40225306153297424,0.4513433575630188,0
00:00:08:09.250,51,0.17117763,0.15698066,0.06508573,0.07270470,0.06643511,0.43025741,0.00622877,0.09761303,0.16803181,0.04878894,0.10121313,0.05853428,0.25898537,0.00659940,0.00223058,0.00006219,0.00108788,0.00571010,0.00011967,0.00394773,0.00228378,0.00005803,0.00452494,0.85216951,0.80985641,0.00036952,0.00037500,0.01418851,0.00880289,0.02282076,0.04058653,0.00269258,0.02336154,0.00114533,0.00909557,0.04063554,0.06695569,0.06269096,0.10531981,0.09210835,0.06836370,0.00000471,0.33038354,0.00647626,0.00157922,0.00490890,0.00028332,0.00000077,0.00000103,0.00000219,0.00000471,0,-0.07304324283001874,-0.0191670606981251,0.050750291445410274,0.40222635865211487,0.4503171145915985,0,0.40222635865211487,0.4503171145915985,0
00:00:08:10.251,51,0.18080167,0.16683446,0.05754964,0.08200899,0.06348666,0.43853709,0.00611920,0.10055809,0.17921162,0.05505880,0.09404834,0.05567823,0.27432311,0.00675704,0.00255898,0.00007398,0.00115247,0.00687686,0.00014014,0.00398005,0.00196371,0.00008101,0.00359450,0.85780871,0.82195848,0.00027563,0.00027627,0.01513575,0.01132026,0.02040891,0.03826626,0.00303144,0.02962327,0.00109336,0.00857838,0.04870645,0.08245326,0.07826166,0.13464023,0.09533960,0.07452033,0.00000524,0.36024141,0.00692383,0.00142615,0.00408726,0.00033223,0.00000084,0.00000110,0.00000216,0.00000524,0,-0.07010044445241298,-0.014829589386271734,0.05262765038545164,0.4015939235687256,0.4502512216567993,0,0.4015939235687256,0.4502512216567993,0
00:00:08:11.252,51,0.18461984,0.17747390,0.07798366,0.06544799,0.06014156,0.41658178,0.00589422,0.10880256,0.19113980,0.04098184,0.12105758,0.05294253,0.26058683,0.00662477,0.00263490,0.00007155,0.00097925,0.00547692,0.00011220,0.00597817,0.00320001,0.00006721,0.00436253,0.87749225,0.83771873,0.00047018,0.00047054,0.01082710,0.00663446,0.03899476,0.06331157,0.00178135,0.01584967,0.00104898,0.01041998,0.03774052,0.05916933,0.07630416,0.12795067,0.15599465,0.11554860,0.00000531,0.32631251,0.00972444,0.00174398,0.00515765,0.00026971,0.00000103,0.00000122,0.00000285,0.00000531,0,-0.06770280632172981,-0.021221206172496305,0.051113280900739105,0.40145474672317505,0.4501822590827942,0,0.40145474672317505,0.4501822590827942,0
00:00:08:12.253,51,0.17767304,0.16161020,0.04712946,0.09546740,0.06591102,0.42690474,0.00617718,0.10803285,0.17713186,0.06828524,0.07882828,0.05746161,0.25659350,0.00646395,0.00251149,0.00008000,0.00090649,0.00563932,0.00011415,0.00759407,0.00409653,0.00006898,0.00483214,0.87950230,0.84316385,0.00024120,0.00024869,0.01246223,0.00746903,0.02607713,0.04484084,0.00143068,0.01427768,0.00080780,0.01046550,0.03416660,0.05490185,0.06780362,0.11302141,0.11627805,0.08426774,0.00000460,0.31820497,0.00919071,0.00146929,0.00468017,0.00024785,0.00000087,0.00000095,0.00000279,0.00000460,0,-0.07022011186903432,-0.022811307038707613,0.051817420121796576,0.4016503393650055,0.450650155544281,0,0.4016503393650055,0.450650155544281,0
00:00:08:13.254,51,0.17985640,0.14596267,0.05977456,0.08013088,0.07503993,0.40167707,0.00607557,0.09677952,0.15240195,0.05311723,0.09715612,0.06853259,0.25186342,0.00728033,0.00231902,0.00010832,0.00067545,0.00587906,0.00011959,0.00663751,0.00360028,0.00009744,0.00342312,0.87198663,0.83974653,0.00026156,0.00028072,0.01283206,0.00706790,0.02247147,0.04835914,0.00164382,0.01759957,0.00088755,0.01095684,0.03404994,0.05326665,0.06473454,0.11292753,0.12937568,0.09427433,0.00000503,0.27422443,0.01196998,0.00197832,0.00564555,0.00025183,0.00000097,0.00000103,0.00000283,0.00000503,0,-0.06290168117880242,-0.024419876835355535,0.05440613163069805,0.40089645981788635,0.4504251182079315,0,0.40089645981788635,0.4504251182079315,0
00:00:08:14.255,51,0.19124033,0.15004209,0.04849340,0.09265218,0.07168264,0.40373915,0.00553926,0.11557038,0.15779012,0.06988305,0.07581913,0.06596994,0.27887687,0.00592642,0.00223766,0.00010070,0.00070885,0.00545200,0.00011227,0.00885344,0.00467738,0.00008204,0.00433087,0.87692201,0.84430927,0.00021657,0.00022775,0.01164508,0.00631687,0.02320532,0.04618612,0.00123482,0.01417866,0.00079421,0.01187650,0.03106176,0.04899678,0.06006162,0.10154950,0.13894635,0.09936518,0.00000443,0.29761502,0.00993197,0.00186847,0.00496937,0.00022408,0.00000088,0.00000093,0.00000300,0.00000443,0,-0.06496754088118085,-0.022639213451050227,0.05307986181397508,0.40179166197776794,0.45043784379959106,0,0.40179166197776794,0.45043784379959106,0
00:00:08:15.256,51,0.18279444,0.14324531,0.06156134,0.07894079,0.07897216,0.40470082,0.00603048,0.09784967,0.14955896,0.05573585,0.09418883,0.07245892,0.26066330,0.00779447,0.00231641,0.00010085,0.00074967,0.00549185,0.00011204,0.00760599,0.00389516,0.00011058,0.00350529,0.88557357,0.86082786,0.00022438,0.00023311,0.01271574,0.00836756,0.02373219,0.04640161,0.00136335,0.01675397,0.00087038,0.01248509,0.03281375,0.05486814,0.06266861,0.10858050,0.13602085,0.10480336,0.00000506,0.25773713,0.01382884,0.00222651,0.00580961,0.00024260,0.00000104,0.00000103,0.00000312,0.00000506,0,-0.06882460590579081,-0.030738451347427042,0.05414720967002354,0.40077629685401917,0.45096203684806824,0,0.40077629685401917,0.45096203684806824,0
00:00:08:16.257,51,0.16511890,0.19338843,0.08102874,0.06376611,0.05983390,0.40421990,0.00693866,0.08695161,0.20345880,0.04203752,0.11961018,0.05269365,0.24583988,0.00954634,0.00235188,0.00010154,0.00060267,0.00459856,0.00009318,0.00764379,0.00398525,0.00012950,0.00300803,0.89756763,0.86951792,0.00035325,0.00037400,0.01285824,0.00677292,0.03507362,0.07060562,0.00120674,0.01426045,0.00127786,0.01602948,0.03602471,0.05558044,0.06226826,0.11398993,0.30220866,0.23130351,0.00000574,0.26979750,0.01151790,0.00223058,0.00611775,0.00024342,0.00000128,0.00000134,0.00000351,0.00000574,0,-0.06447364452528669,-0.03258022343847047,0.04847054363017331,0.40065139532089233,0.4513295888900757,0,0.40065139532089233,0.4513295888900757,0
00:00:08:17.258,51,0.19752851,0.17505966,0.07377575,0.07116842,0.06545670,0.40328819,0.00535365,0.10950907,0.18403141,0.04189593,0.12353092,0.06001068,0.29577306,0.00722515,0.00246145,0.00009751,0.00065764,0.00455627,0.00009314,0.00756011,0.00437519,0.00009615,0.00411301,0.90308785,0.86974657,0.00027068,0.00029271,0.01449184,0.00619365,0.03295584,0.06280448,0.00103880,0.01342798,0.00111105,0.01467845,0.03262243,0.04727129,0.06378195,0.12194347,0.32873774,0.25212672,0.00000515,0.31384063,0.00822781,0.00181673,0.00579404,0.00024356,0.00000112,0.00000123,0.00000337,0.00000515,0,-0.060367036890946794,-0.030442640781830774,0.053456140604040275,0.4009788930416107,0.45124688744544983,0,0.4009788930416107,0.45124688744544983,0
00:00:08:18.259,51,0.17857547,0.18174009,0.08002773,0.06465002,0.06472880,0.41501307,0.00615621,0.09361871,0.18774773,0.04260270,0.11880275,0.05917003,0.29196313,0.00876163,0.00235282,0.00008504,0.00073921,0.00441962,0.00008910,0.00733683,0.00408290,0.00010153,0.00336864,0.89513320,0.86059964,0.00035045,0.00037965,0.01332427,0.00620356,0.03187376,0.06354798,0.00114412,0.01366552,0.00112713,0.01469791,0.03096942,0.04531432,0.06106896,0.11403503,0.26658937,0.20159614,0.00000547,0.27098563,0.00991612,0.00209616,0.00631061,0.00023362,0.00000117,0.00000122,0.00000323,0.00000547,0,-0.06272784186605858,-0.031589385099581396,0.04960740320470774,0.400961697101593,0.4510064423084259,0,0.400961697101593,0.4510064423084259,0
